evaluation_scope,topology,p,gamma,missingness_mode,missing_rate_target,alpha_schedule,n_graph_cells,n_graph_seeds,precision_mean,precision_lo95,precision_hi95,precision_halfwidth95,recall_mean,recall_lo95,recall_hi95,recall_halfwidth95,f1_mean,f1_lo95,f1_hi95,f1_halfwidth95,exact_recovery_mean,exact_recovery_lo95,exact_recovery_hi95,exact_recovery_halfwidth95,fp_mean,fp_lo95,fp_hi95,fp_halfwidth95,fn_mean,fn_lo95,fn_hi95,fn_halfwidth95,trace_ci_tests_mean,trace_ci_tests_lo95,trace_ci_tests_hi95,trace_ci_tests_halfwidth95,trace_ci_n_eff_min_mean,trace_ci_n_eff_min_lo95,trace_ci_n_eff_min_hi95,trace_ci_n_eff_min_halfwidth95,trace_ci_n_eff_median_mean,trace_ci_n_eff_median_lo95,trace_ci_n_eff_median_hi95,trace_ci_n_eff_median_halfwidth95,trace_ci_effective_fraction_mean_mean,trace_ci_effective_fraction_mean_lo95,trace_ci_effective_fraction_mean_hi95,trace_ci_effective_fraction_mean_halfwidth95,runtime_seconds_mean,runtime_seconds_lo95,runtime_seconds_hi95,runtime_seconds_halfwidth95,oracle_separator_coverage_fraction_mean,oracle_separator_coverage_fraction_lo95,oracle_separator_coverage_fraction_hi95,oracle_separator_coverage_fraction_halfwidth95,oracle_pc_dependent_partial_corr_q05_mean,oracle_pc_dependent_partial_corr_q05_lo95,oracle_pc_dependent_partial_corr_q05_hi95,oracle_pc_dependent_partial_corr_q05_halfwidth95
global_whole_skeleton,er_expected_degree_2,50,1.0,complete,0.0,fixed_005,10,10,0.9097219395002856,0.8744180037195117,0.9450258752810594,0.03530393578077384,0.9756685200372172,0.9625273256163045,0.9888097144581298,0.01314119442091266,0.9408026808621367,0.9211979302535043,0.9604074314707691,0.019604750608632426,0.0,0.0,0.0,0.0,5.3,3.4209111329829383,7.179088867017061,1.8790888670170613,1.4,0.631014432271884,2.168985567728116,0.7689855677281159,5459.0,4075.0349180362646,6842.965081963735,1383.9650819637354,2500.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,0.0,1.0,1.0,1.0,0.0,33.74907716940011,23.062186177923817,44.4359681608764,10.686890991476291,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,complete,0.0,n_inverse_half,10,10,0.9703150992520477,0.9519826402481095,0.9886475582559859,0.018332459003938206,0.9724059205677211,0.9594658797150106,0.9853459614204316,0.0129400408527105,0.9710893683207086,0.9607863044532079,0.9813924321882093,0.010303063867500684,0.0,0.0,0.0,0.0,1.6,0.6951371348807182,2.504862865119282,0.904862865119282,1.6,0.8310144322718842,2.368985567728116,0.7689855677281159,4703.9,3488.8485442013216,5918.951455798678,1215.051455798678,2500.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,0.0,1.0,1.0,1.0,0.0,30.894956924199825,21.518067142035147,40.2718467063645,9.376889782164676,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_gaussian_preserving,0.3,fixed_005,10,10,0.988175812661851,0.9774784274488806,0.9988731978748213,0.010697385212970367,0.9553541361452471,0.9333577481399155,0.9773505241505788,0.021996388005331657,0.9711825083948271,0.9591775163457318,0.9831875004439224,0.012004992049095331,0.0,0.0,0.0,0.0,0.6,0.09981823161222914,1.1001817683877708,0.5001817683877708,2.6,1.201441166357099,3.9985588336429014,1.3985588336429013,4334.4,3421.4321063373886,5247.367893662611,912.9678936626112,395.8,386.8728349598134,404.7271650401866,8.927165040186594,872.8,867.4171010259031,878.1828989740968,5.382898974096861,0.37186281135137644,0.3610117318866975,0.3827138908160554,0.010851079464678948,26.407212609799764,19.12275435292982,33.69167086666971,7.284458256869945,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9920357504835146,0.9845625960656661,0.999508904901363,0.00747315441784846,0.9504349927886035,0.9263693817815599,0.9745006037956472,0.02406561100704363,0.9704245639466691,0.9585454429083146,0.9823036849850236,0.011879121038354534,0.0,0.0,0.0,0.0,0.4,0.03059128221082008,0.76940871778918,0.36940871778917994,2.9,1.3381829287915001,4.4618170712084995,1.5618170712084996,3810.9,3013.2134686606214,4608.586531339379,797.6865313393787,395.8,386.8728349598134,404.7271650401866,8.927165040186594,878.1,870.3186323891304,885.8813676108697,7.781367610869665,0.378930642189016,0.3668870029537166,0.3909742814243154,0.012043639235299386,24.550679179899998,18.605240765152026,30.49611759464797,5.945438414747972,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_logistic_population,0.3,fixed_005,10,10,0.9890705225007551,0.980432352261226,0.9977086927402842,0.008638170239529064,0.944844620855722,0.9132768268589592,0.9764124148524848,0.031567793996762794,0.9659425475550372,0.9485395828683874,0.983345512241687,0.017402964686649813,0.1,-0.12621571627982048,0.3262157162798205,0.22621571627982048,0.6,0.09981823161222914,1.1001817683877708,0.5001817683877708,3.2,1.268683552267265,5.131316447732735,1.9313164477327351,4374.1,3464.3790948110927,5283.820905188908,909.7209051889076,375.8,359.07158953167567,392.52841046832435,16.72841046832434,868.8,855.2027814882993,882.3972185117007,13.597218511700703,0.3687027427683298,0.35654964079130624,0.3808558447453534,0.012153101977023573,26.138145186399925,19.055074144795597,33.22121622800425,7.083071041604327,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,10,0.9924170833473159,0.9852982005664969,0.999535966128135,0.007118882780819069,0.9386426977787989,0.9025536365949575,0.9747317589626404,0.036089061183841475,0.9641981171263454,0.9432613181932692,0.9851349160594216,0.020936798933076206,0.1,-0.12621571627982048,0.3262157162798205,0.22621571627982048,0.4,0.03059128221082008,0.76940871778918,0.36940871778917994,3.6,1.3328213944796947,5.867178605520305,2.2671786055203054,3787.4,3019.2278280842256,4555.572171915775,768.1721719157745,375.8,359.07158953167567,392.52841046832435,16.72841046832434,879.95,859.7247672764548,900.1752327235453,20.22523272354522,0.3767757315867486,0.3632471711408086,0.39030429203268857,0.013528560445939974,21.756359322100117,16.29400401629576,27.218714627904475,5.462355305804358,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,100,1.0,complete,0.0,fixed_005,10,10,0.8309770470516744,0.7884295192275127,0.8735245748758361,0.04254752782416171,0.9981070031994312,0.9952380033939817,1.0009760030048807,0.002868999805449468,0.9058407303916821,0.8803808646573016,0.9313005961260626,0.025459865734380527,0.0,0.0,0.0,0.0,20.5,16.0230619990485,24.9769380009515,4.476938000951499,0.2,-0.10162095503976065,0.5016209550397607,0.30162095503976066,16201.8,12549.21664229795,19854.38335770205,3652.5833577020494,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,0.0,1.0,1.0,1.0,0.0,101.7260903879001,69.74207519295497,133.71010558284522,31.984015194945123,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,100,1.0,complete,0.0,n_inverse_half,10,10,0.9449850523827361,0.9211000494434765,0.9688700553219958,0.02388500293925966,0.997300551586528,0.9941663438061754,1.0004347593668805,0.0031342077803525603,0.9701556528018072,0.9572576200755286,0.9830536855280857,0.012898032726278541,0.0,0.0,0.0,0.0,5.8,3.51782335702989,8.08217664297011,2.28217664297011,0.3,-0.045550214413643764,0.6455502144136438,0.34555021441364375,12581.6,9499.888774561183,15663.311225438818,3081.7112254388176,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,0.0,1.0,1.0,1.0,0.0,73.55358033199973,53.82915171430545,93.278008949694,19.724428617694272,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,100,1.0,self_masking_gaussian_preserving,0.3,fixed_005,10,10,0.9846144943975352,0.9733501009114846,0.9958788878835859,0.011264393486050683,0.9900976536746298,0.984045905246818,0.9961494021024415,0.006051748427811754,0.9872514026157404,0.9819324677061863,0.9925703375252946,0.005318934909554152,0.0,0.0,0.0,0.0,1.5,0.4203612842015463,2.5796387157984535,1.0796387157984535,1.1,0.3886284002805013,1.8113715997194988,0.7113715997194987,13089.2,10478.441209289125,15699.958790710876,2610.7587907108755,812.4,796.7120855049408,828.0879144950592,15.687914495059204,1818.9,1667.3161698311503,1970.4838301688499,151.58383016884977,0.3933048083890792,0.3796703510856985,0.4069392656924599,0.013634457303380698,78.51819784280015,55.558775169549634,101.47762051605066,22.959422673250515,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,100,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9937232762117556,0.98558393245348,1.0018626199700311,0.008139343758275575,0.9857359604517623,0.9757331042988295,0.995738816604695,0.010002856152932726,0.9896094087444869,0.9845220670282223,0.9946967504607515,0.005087341716264571,0.2,-0.10162095503976065,0.5016209550397607,0.30162095503976066,0.6,-0.1689855677281158,1.3689855677281157,0.7689855677281158,1.6,0.4221325168270271,2.7778674831729733,1.1778674831729732,10825.5,8629.078781857945,13021.921218142055,2196.4212181420553,814.3,800.1204062435753,828.4795937564246,14.179593756424651,2020.0,1776.851835108015,2263.148164891985,243.14816489198495,0.4056812989099944,0.38980288660687235,0.4215597112131164,0.015878412303122036,59.663633682100134,45.27512310611408,74.05214425808619,14.388510575986054,1.0,1.0,1.0,0.0,,,,
