evaluation_scope,topology,p,gamma,missingness_mode,missing_rate_target,alpha_schedule,n_graph_seeds,precision_n,precision_mean,precision_lo95,precision_hi95,precision_halfwidth95,recall_n,recall_mean,recall_lo95,recall_hi95,recall_halfwidth95,f1_n,f1_mean,f1_lo95,f1_hi95,f1_halfwidth95,exact_recovery_n,exact_recovery_mean,exact_recovery_lo95,exact_recovery_hi95,exact_recovery_halfwidth95,fp_n,fp_mean,fp_lo95,fp_hi95,fp_halfwidth95,fn_n,fn_mean,fn_lo95,fn_hi95,fn_halfwidth95,trace_ci_tests_n,trace_ci_tests_mean,trace_ci_tests_lo95,trace_ci_tests_hi95,trace_ci_tests_halfwidth95,trace_ci_n_eff_min_n,trace_ci_n_eff_min_mean,trace_ci_n_eff_min_lo95,trace_ci_n_eff_min_hi95,trace_ci_n_eff_min_halfwidth95,trace_ci_n_eff_median_n,trace_ci_n_eff_median_mean,trace_ci_n_eff_median_lo95,trace_ci_n_eff_median_hi95,trace_ci_n_eff_median_halfwidth95,trace_ci_effective_fraction_mean_n,trace_ci_effective_fraction_mean_mean,trace_ci_effective_fraction_mean_lo95,trace_ci_effective_fraction_mean_hi95,trace_ci_effective_fraction_mean_halfwidth95,runtime_seconds_n,runtime_seconds_mean,runtime_seconds_lo95,runtime_seconds_hi95,runtime_seconds_halfwidth95,missing_rate_realized_masked_cells_n,missing_rate_realized_masked_cells_mean,missing_rate_realized_masked_cells_lo95,missing_rate_realized_masked_cells_hi95,missing_rate_realized_masked_cells_halfwidth95,complete_row_rate_n,complete_row_rate_mean,complete_row_rate_lo95,complete_row_rate_hi95,complete_row_rate_halfwidth95,selected_edge_partial_corr_min_n,selected_edge_partial_corr_min_mean,selected_edge_partial_corr_min_lo95,selected_edge_partial_corr_min_hi95,selected_edge_partial_corr_min_halfwidth95,selected_edge_query_retention_min_n,selected_edge_query_retention_min_mean,selected_edge_query_retention_min_lo95,selected_edge_query_retention_min_hi95,selected_edge_query_retention_min_halfwidth95
global_whole_skeleton,small_world_k2,100,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,6567.6,6411.720317772183,6723.479682227818,155.87968222781691,10,1033.9,917.974677674677,1149.8253223253232,115.92532232532308,10,2437.65,2434.828342413947,2440.471657586053,2.821657586052767,10,0.4540197083898735,0.45164559963804934,0.45639381714169763,0.0023741087518241483,10,28.34560300560015,25.89443562319671,30.79677038800359,2.451167382403439,10,0.2997622,0.2992555596358571,0.30026884036414286,0.000506640364142874,10,0.0,0.0,0.0,0.0,10,0.21962313194981564,0.19703790129945425,0.24220836260017703,0.02258523065036138,10,0.21415645937801364,0.18790937479250508,0.2404035439635222,0.026247084585508562
global_whole_skeleton,small_world_k2,100,1.0,self_masking_gaussian_preserving,0.5,n_inverse_half,10,10,0.9990099009900991,0.9967701414229722,1.001249660557226,0.0022397595671269626,10,0.998,0.9949837904496024,1.0010162095503976,0.00301620955039761,10,0.9984974624365609,0.996766761133068,1.0002281637400539,0.0017307013034929247,10,0.7,0.35444978558635615,1.0455502144136437,0.3455502144136438,10,0.1,-0.12621571627982048,0.3262157162798205,0.22621571627982048,10,0.2,-0.10162095503976065,0.5016209550397607,0.30162095503976066,10,6398.3,6268.473265133397,6528.126734866603,129.82673486660283,10,238.4,188.37022938207897,288.42977061792106,50.02977061792104,10,1238.3,1234.9778878686936,1241.6221121313063,3.322112131306376,10,0.22157177377613152,0.2197654619409506,0.22337808561131245,0.0018063118351809295,10,27.70286770279995,25.157212739344523,30.248522666255376,2.5456549634554255,10,0.5000154,0.49924705264458036,0.5007837473554196,0.0007683473554196253,10,0.0,0.0,0.0,0.0,10,0.2196231319498157,0.1970379012994543,0.24220836260017709,0.02258523065036138,10,0.05064358745077553,0.03909951992007024,0.06218765498148082,0.011544067530705294
target_restriction_of_global,random_regular_d2,50,1.0,self_masking_gaussian_preserving,0.1,n_inverse_half,10,10,0.9933333333333334,0.9832793014986747,1.003387365167992,0.010054031834658719,10,1.0,1.0,1.0,0.0,10,0.9960000000000001,0.9899675808992049,1.0020324191007952,0.0060324191007951845,10,0.9800000000000001,0.949837904496024,1.010162095503976,0.030162095503976055,10,0.02,-0.010162095503976062,0.05016209550397606,0.030162095503976062,10,0.0,0.0,0.0,0.0,10,1807.4,1742.1657952675014,1872.6342047324988,65.2342047324987,10,1640.2,1630.6036649326186,1649.7963350673815,9.596335067381517,10,2014.5,2012.2567733554738,2016.7432266445262,2.2432266445262656,10,0.7858011454188086,0.7842004499915194,0.7874018408460979,0.0016006954272892405,10,8.557517057980094,7.315484095545372,9.799550020414816,1.242032962434722,10,0.0995656,0.09890043421983888,0.10023076578016113,0.0006651657801611265,10,0.00688,0.005587597322220885,0.008172402677779115,0.0012924026777791152,10,0.2362856863940886,0.19888105202013784,0.27369032076803934,0.037404634373950765,10,0.7328905971354981,0.7325123486059242,0.733268845665072,0.000378248529573875
target_restriction_of_global,random_regular_d2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,1771.8,1715.023510432632,1828.5764895673678,56.77648956736789,10,660.3,584.4196591546684,736.1803408453316,75.88034084533162,10,1214.35,1211.4784065338993,1217.2215934661006,2.8715934661005384,10,0.4465248051489774,0.44359885236888374,0.4494507579290711,0.0029259527800936727,10,8.203812713259918,7.4377828915690545,8.96984253495078,0.7660298216908633,10,0.2989952,0.2979604398250799,0.3000299601749201,0.0010347601749201097,10,0.0,0.0,0.0,0.0,10,0.2362856863940886,0.19888105202013784,0.27369032076803934,0.037404634373950765,10,0.3448305553051793,0.3446525865182879,0.3450085240920707,0.00017796878689140506
target_restriction_of_global,random_regular_d2,50,1.0,self_masking_gaussian_preserving,0.5,n_inverse_half,10,10,1.0,1.0,1.0,0.0,10,0.9949999999999999,0.9836892141860089,1.006310785813991,0.011310785813991033,10,0.9966666666666667,0.9891261427906727,1.0042071905426608,0.007540523875994038,10,0.99,0.9673784283720179,1.012621571627982,0.02262157162798204,10,0.0,0.0,0.0,0.0,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,1707.7,1656.2826389919223,1759.1173610080778,51.417361008077805,10,216.4,175.14265222396816,257.6573477760319,41.25734777603185,10,614.9,612.1304609420038,617.6695390579962,2.7695390579961843,10,0.21539655120372797,0.21288910682366405,0.2179039955837919,0.002507444380063936,10,7.628931075260057,6.352201252947777,8.905660897572337,1.27672982231228,10,0.49953200000000003,0.49852050073722726,0.5005434992627729,0.0010114992627727924,10,0.0,0.0,0.0,0.0,10,0.2362856863940886,0.19888105202013784,0.27369032076803934,0.037404634373950765,10,0.12566711199168346,0.1256022545620583,0.1257319694213086,6.48574296251555e-05
target_restriction_of_global,random_regular_d2,100,1.0,self_masking_gaussian_preserving,0.1,n_inverse_half,10,10,0.99,0.9784816595195451,1.0015183404804548,0.011518340480454829,10,1.0,1.0,1.0,0.0,10,0.994,0.9870889957117271,1.0009110042882727,0.006911004288272844,10,0.97,0.9354449785586356,1.0045550214413643,0.034555021441364374,10,0.030000000000000006,-0.004555021441364382,0.0645550214413644,0.03455502144136439,10,0.0,0.0,0.0,0.0,10,6271.3,6198.431808968198,6344.168191031802,72.8681910318017,10,3270.2,3247.2743271156774,3293.1256728843223,22.925672884322392,10,4039.8,4037.0645456972024,4042.535454302798,2.7354543027979377,10,0.7934174984252621,0.7925149561966363,0.794320040653888,0.0009025422286258733,10,28.00191241911994,25.162310952552424,30.841513885687455,2.8396014665675153,10,0.10010180000000002,0.09981164797023188,0.10039195202976815,0.00029015202976813794,10,0.0,0.0,0.0,0.0,10,0.21722249813193048,0.16871591179537593,0.26572908446848503,0.04850658633655455,10,0.7324743270155218,0.7320577177247646,0.7328909363062791,0.00041660929075724827
target_restriction_of_global,random_regular_d2,100,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9966666666666667,0.9891261427906727,1.0042071905426608,0.007540523875994038,10,1.0,1.0,1.0,0.0,10,0.998,0.9934756856744036,1.0025243143255964,0.004524314325596388,10,0.99,0.9673784283720179,1.012621571627982,0.02262157162798204,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,0.0,0.0,0.0,0.0,10,6184.3,6139.940116398056,6228.659883601945,44.35988360194498,10,1368.3,1206.9648394630929,1529.635160536907,161.33516053690715,10,2438.45,2435.3389055876223,2441.5610944123773,3.111094412377594,10,0.46088861397888226,0.46007546968523677,0.46170175827252774,0.0008131442936455052,10,27.611914697970082,24.877134546243443,30.34669484969672,2.734780151726638,10,0.3000992,0.29963186696994826,0.30056653303005176,0.000467333030051776,10,0.0,0.0,0.0,0.0,10,0.21722249813193048,0.16871591179537593,0.26572908446848503,0.048506586336554545,10,0.34463469707314665,0.34443867925870253,0.34483071488759076,0.0001960178144440925
target_restriction_of_global,random_regular_d2,100,1.0,self_masking_gaussian_preserving,0.5,n_inverse_half,10,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,6101.8,6055.540499241666,6148.059500758334,46.25950075833436,10,438.1,347.29665581270297,528.9033441872971,90.80334418729703,10,1240.7,1236.737815244139,1244.662184755861,3.962184755860929,10,0.2265417580455102,0.22540436273800527,0.2276791533530151,0.0011373953075049154,10,24.785300586659908,21.99480590111486,27.575795272204957,2.790494685545048,10,0.5000478,0.4992948431565826,0.5008007568434175,0.0007529568434174341,10,0.0,0.0,0.0,0.0,10,0.21722249813193048,0.16871591179537593,0.26572908446848503,0.04850658633655455,10,0.12559573508496602,0.1255243000213931,0.12566717014853895,7.143506357293002e-05
target_restriction_of_global,small_world_k2,50,1.0,self_masking_gaussian_preserving,0.1,n_inverse_half,10,10,0.985,0.9707260186763037,0.9992739813236963,0.014273981323696242,10,1.0,1.0,1.0,0.0,10,0.9906666666666666,0.9816180380154738,0.9997152953178594,0.009048628651192816,10,0.96,0.9230591282210819,0.996940871778918,0.036940871778917986,10,0.04,0.003059128221082001,0.07694087177891801,0.036940871778918,10,0.0,0.0,0.0,0.0,10,1926.7,1853.9810001779233,1999.4189998220768,72.71899982207685,10,1622.6,1595.6513027783562,1649.5486972216436,26.94869722164365,10,2013.0,2010.0795676606597,2015.9204323393403,2.9204323393404223,10,0.782583830952229,0.7804114883838786,0.7847561735205795,0.0021723425683503788,10,9.4873311808701,8.539027310424501,10.4356350513157,0.9483038704455995,10,0.0993288,0.09877976070858706,0.09987783929141293,0.0005490392914129315,10,0.00668,0.0051182557424735,0.0082417442575265,0.0015617442575265002,10,0.23390112557909556,0.2062716419491039,0.2615306092090872,0.027629483629991663,10,0.6642188838688197,0.6430670906550157,0.6853706770826237,0.021151793213804015
target_restriction_of_global,small_world_k2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,1.0,1.0,1.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,1882.6,1808.9331338133286,1956.2668661866712,73.66686618667129,10,581.0,545.4826116641731,616.5173883358269,35.5173883358269,10,1210.7,1206.610699443008,1214.7893005569922,4.089300556992183,10,0.4402207431276561,0.43654192366362476,0.4438995625916874,0.003678819464031289,10,8.713203735609964,7.811136887284871,9.615270583935057,0.9020668483250934,10,0.2991128,0.29788676531850516,0.30033883468149486,0.0012260346814948293,10,0.0,0.0,0.0,0.0,10,0.23390112557909556,0.2062716419491039,0.2615306092090872,0.027629483629991663,10,0.24578662555499897,0.21640590504882107,0.2751673460611769,0.029380720506177915
