evaluation_scope,topology,p,gamma,missingness_mode,missing_rate_target,alpha_schedule,n_graph_cells,f1_halfwidth95,needs_more_seeds
target_restriction_of_global,random_regular_d2,20,1.0,complete,0.0,n_inverse_half,10,0.004524314325596389,False
target_restriction_of_global,random_regular_d2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.007540523875994038,False
target_restriction_of_global,random_regular_d2,20,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.007540523875994038,False
target_restriction_of_global,random_regular_d2,50,1.0,complete,0.0,n_inverse_half,10,0.009656582238663673,False
target_restriction_of_global,random_regular_d2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.0,False
target_restriction_of_global,random_regular_d2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.004524314325596389,False
target_restriction_of_global,scale_free_m2,20,1.0,complete,0.0,n_inverse_half,10,0.04347189944703934,False
target_restriction_of_global,scale_free_m2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.061428328316104154,True
target_restriction_of_global,scale_free_m2,20,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.04018498703780755,False
target_restriction_of_global,scale_free_m2,50,1.0,complete,0.0,n_inverse_half,10,0.02459037975149199,False
target_restriction_of_global,scale_free_m2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.025838085618752567,False
target_restriction_of_global,scale_free_m2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.023603126723459777,False
target_restriction_of_global,small_world_k2,20,1.0,complete,0.0,n_inverse_half,10,0.016958568095363023,False
target_restriction_of_global,small_world_k2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.011210657236892936,False
target_restriction_of_global,small_world_k2,20,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.011210657236892938,False
target_restriction_of_global,small_world_k2,50,1.0,complete,0.0,n_inverse_half,10,0.004524314325596389,False
target_restriction_of_global,small_world_k2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,0.0,False
target_restriction_of_global,small_world_k2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,0.0,False
