evaluation_scope,topology,p,gamma,missingness_mode,missing_rate_target,alpha_schedule,n_graph_cells,n_graph_seeds,precision_mean,precision_lo95,precision_hi95,precision_halfwidth95,recall_mean,recall_lo95,recall_hi95,recall_halfwidth95,f1_mean,f1_lo95,f1_hi95,f1_halfwidth95,exact_recovery_mean,exact_recovery_lo95,exact_recovery_hi95,exact_recovery_halfwidth95,fp_mean,fp_lo95,fp_hi95,fp_halfwidth95,fn_mean,fn_lo95,fn_hi95,fn_halfwidth95,trace_ci_tests_mean,trace_ci_tests_lo95,trace_ci_tests_hi95,trace_ci_tests_halfwidth95,trace_ci_n_eff_min_mean,trace_ci_n_eff_min_lo95,trace_ci_n_eff_min_hi95,trace_ci_n_eff_min_halfwidth95,trace_ci_n_eff_median_mean,trace_ci_n_eff_median_lo95,trace_ci_n_eff_median_hi95,trace_ci_n_eff_median_halfwidth95,trace_ci_effective_fraction_mean_mean,trace_ci_effective_fraction_mean_lo95,trace_ci_effective_fraction_mean_hi95,trace_ci_effective_fraction_mean_halfwidth95,runtime_seconds_mean,runtime_seconds_lo95,runtime_seconds_hi95,runtime_seconds_halfwidth95,oracle_separator_coverage_fraction_mean,oracle_separator_coverage_fraction_lo95,oracle_separator_coverage_fraction_hi95,oracle_separator_coverage_fraction_halfwidth95,oracle_pc_dependent_partial_corr_q05_mean,oracle_pc_dependent_partial_corr_q05_lo95,oracle_pc_dependent_partial_corr_q05_hi95,oracle_pc_dependent_partial_corr_q05_halfwidth95
dedicated_local,random_regular_d2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9933333333333334,0.9832793014986747,1.003387365167992,0.010054031834658694,1.0,1.0,1.0,0.0,0.9960000000000001,0.9899675808992049,1.0020324191007952,0.006032419100795161,0.9800000000000001,0.949837904496024,1.010162095503976,0.030162095503976027,0.02,-0.010162095503976062,0.05016209550397606,0.030162095503976062,0.0,0.0,0.0,0.0,64.71000000000001,61.4884308583054,67.93156914169462,3.221569141694612,827.36,811.8517911443552,842.8682088556449,15.508208855644853,1218.19,1206.2178681867706,1230.1621318132295,11.972131813229453,0.4587819596457886,0.45262525723556934,0.46493866205600787,0.006156702410219261,0.28138079614002437,0.22623308897525654,0.3365285033047922,0.05514770716476784,1.0,1.0,1.0,0.0,,,,
dedicated_local,random_regular_d2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,10,0.9966666666666667,0.9891261427906727,1.0042071905426608,0.007540523875994076,1.0,1.0,1.0,0.0,0.998,0.9934756856744036,1.0025243143255964,0.0045243143255964124,0.99,0.9673784283720179,1.012621571627982,0.022621571627982062,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,0.0,0.0,0.0,0.0,64.97999999999999,62.09250113600472,67.86749886399525,2.8874988639952655,800.3199999999999,787.6003721762327,813.0396278237672,12.719627823767269,1211.5549999999998,1202.449626957151,1220.6603730428487,9.105373042848896,0.45590910276648045,0.4509259159019647,0.4608922896309962,0.004983186864515765,0.2761508423099667,0.23982889126679408,0.3124727933531394,0.03632195104317265,1.0,1.0,1.0,0.0,,,,
dedicated_local,scale_free_m2,20,1.0,complete,0.0,n_inverse_half,10,10,0.8858809523809523,0.8330809798884147,0.93868092487349,0.05279997249253765,0.7937296037296038,0.738244850088646,0.8492143573705615,0.05548475364095773,0.818164552767494,0.7649213027300059,0.8714078028049821,0.05324325003748809,0.37,0.2391768002315523,0.5008231997684477,0.1308231997684477,0.38,0.19591235187182235,0.5640876481281777,0.18408764812817768,0.9500000000000002,0.7676190588636113,1.1323809411363892,0.18238094113638897,133.85999999999999,102.0896833609218,165.6303166390782,31.770316639078196,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,1.0,0.0,0.7989233434099697,0.5436050780203642,1.0542416087995754,0.2553182653896056,,,,,,,,
dedicated_local,scale_free_m2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9208333333333334,0.8732050103693626,0.9684616562973042,0.04762832296397079,0.6552470862470863,0.599164668213385,0.7113295042807876,0.05608241803370129,0.7404050116550117,0.6893538954953765,0.7914561278146469,0.0510511161596352,0.27,0.19421867292816775,0.3457813270718323,0.07578132707183227,0.12,0.03878607239127911,0.20121392760872087,0.08121392760872087,1.48,1.2868683552267266,1.6731316447732734,0.19313164477327338,72.04,56.32578705162108,87.75421294837894,15.714212948378929,280.1,266.53443198350953,293.6655680164905,13.565568016490488,407.54,385.0042780162627,430.07572198373737,22.535721983737346,0.40232093527952395,0.3874505626205499,0.417191307938498,0.014870372658974063,0.4038926682600185,0.30564128896035114,0.5021440475596859,0.09825137929966737,,,,,,,,
dedicated_local,scale_free_m2,20,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,10,0.9105000000000001,0.8615799735717716,0.9594200264282285,0.04892002642822846,0.6849020979020979,0.6258648550184417,0.7439393407857541,0.059037242883656194,0.7556434676434677,0.7032086291926288,0.8080783060943065,0.05243483845083885,0.30999999999999994,0.186326213014749,0.4336737869852509,0.12367378698525094,0.16000000000000003,0.06951371348807185,0.2504862865119282,0.0904862865119282,1.44,1.248642956207678,1.631357043792322,0.191357043792322,72.86,57.81828212108127,87.90171787891873,15.041717878918732,275.90999999999997,259.87580868230435,291.9441913176956,16.034191317695615,401.815,379.4325323813839,424.1974676186161,22.38246761861609,0.3991254414091837,0.3842362651298199,0.4140146176885475,0.014889176279363814,0.43147184088996254,0.3286663474644185,0.5342773343155066,0.10280549342554407,,,,,,,,
dedicated_local,scale_free_m2,50,1.0,complete,0.0,n_inverse_half,10,10,0.8517633477633477,0.8154018716970568,0.8881248238296386,0.03636147606629092,0.8097783060592658,0.7738244590348127,0.845732153083719,0.035953847024453145,0.810602724743959,0.7793555730510113,0.8418498764369067,0.031247151692947672,0.32,0.21443266573608377,0.42556733426391624,0.10556733426391623,0.62,0.4126698713518137,0.8273301286481862,0.20733012864818626,1.4,1.2347953991084715,1.5652046008915284,0.16520460089152844,604.16,468.49897918521594,739.821020814784,135.66102081478402,2500.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,0.0,1.0,1.0,1.0,0.0,4.082876613389981,3.0621829514342283,5.103570275345734,1.020693661955753,,,,,,,,
dedicated_local,scale_free_m2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9501666666666667,0.915399981222725,0.9849333521106084,0.03476668544394168,0.7319665339820138,0.7013073257141519,0.7626257422498758,0.030659208267861948,0.7997731250696926,0.7795112187705121,0.820035031368873,0.020261906299180454,0.37000000000000005,0.2942186729281678,0.4457813270718323,0.07578132707183227,0.16999999999999998,0.048179108586918665,0.2918208914130813,0.12182089141308133,1.9600000000000002,1.8011113026548162,2.1188886973451844,0.15888869734518407,209.39000000000001,177.67538755203512,241.1046124479649,31.714612447964896,676.42,655.2872920343791,697.5527079656208,21.132707965620853,1062.9550000000002,1031.4813670823721,1094.4286329176282,31.473632917628038,0.4104819662792769,0.40350695856827845,0.41745697399027537,0.00697500771099846,1.2448861941900262,1.0304776885308697,1.4592946998491827,0.21440850565915648,,,,,,,,
dedicated_local,scale_free_m2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,10,10,0.9376666666666666,0.9119771889160593,0.963356144417274,0.02568947775060737,0.7175538294265074,0.6846201870901314,0.7504874717628833,0.03293364233637597,0.7825939142220607,0.7537822284093365,0.8114056000347849,0.028811685812724197,0.3,0.22459476124005984,0.37540523875994014,0.07540523875994015,0.17,0.11110662584135136,0.22889337415864866,0.05889337415864865,1.9599999999999997,1.797572144782558,2.1224278552174414,0.16242785521744174,223.56,195.9958173831824,251.1241826168176,27.56418261681759,641.8900000000001,626.771204498382,657.0087955016182,15.118795501618138,1052.3400000000001,1025.7826977552345,1078.8973022447658,26.55730224476565,0.4065399270534207,0.4004353804205595,0.4126444736862819,0.006104546632861196,1.3292106782800963,1.1138834373715332,1.5445379191886595,0.21532724090856314,,,,,,,,
dedicated_local,small_world_k2,20,1.0,complete,0.0,n_inverse_half,10,10,0.9583333333333333,0.9218008980591872,0.9948657686074793,0.03653243527414607,0.9974999999999999,0.9918446070930044,1.0031553929069954,0.0056553929069955156,0.9725714285714286,0.9496586595620782,0.9954841975807791,0.022912769009350464,0.8800000000000001,0.7744326657360839,0.9855673342639163,0.10556733426391618,0.11000000000000001,0.006334935675906872,0.21366506432409316,0.10366506432409314,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,38.52,32.12540456202897,44.91459543797104,6.394595437971034,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,1.0,0.0,0.18769181246994318,0.14283946894757465,0.2325441559923117,0.044852343522368526,1.0,1.0,1.0,0.0,0.12692557804087073,0.10105049131080586,0.1528006647709356,0.025875086730064868
dedicated_local,small_world_k2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,10,10,0.9866666666666667,0.9709698144958474,1.002363518837486,0.015696852170819287,0.9941666666666666,0.9852578852758408,1.0030754480574926,0.008908781390825904,0.9879047619047618,0.9754783607105013,1.0003311630990224,0.012426401194260528,0.95,0.8994166280819516,1.0005833719180484,0.0505833719180484,0.030000000000000006,-0.004555021441364382,0.0645550214413644,0.03455502144136439,0.02,-0.010162095503976062,0.05016209550397606,0.030162095503976062,35.17,29.817709806731557,40.52229019326845,5.352290193268445,321.07000000000005,312.68752481838266,329.45247518161744,8.382475181617394,447.6549999999999,428.11171750227976,467.1982824977201,19.543282497720156,0.4324241935910468,0.4204954661304371,0.44435292105165647,0.01192872746060969,0.18139323174008948,0.15538881024530335,0.2073976532348756,0.02600442149478613,1.0,1.0,1.0,0.0,0.12692557804087073,0.10105049131080587,0.1528006647709356,0.02587508673006486
