evaluation_scope,topology,p,gamma,missingness_mode,missing_rate_target,alpha_schedule,n_graph_cells,n_graph_seeds,precision_mean,precision_lo95,precision_hi95,precision_halfwidth95,recall_mean,recall_lo95,recall_hi95,recall_halfwidth95,f1_mean,f1_lo95,f1_hi95,f1_halfwidth95,exact_recovery_mean,exact_recovery_lo95,exact_recovery_hi95,exact_recovery_halfwidth95,fp_mean,fp_lo95,fp_hi95,fp_halfwidth95,fn_mean,fn_lo95,fn_hi95,fn_halfwidth95,trace_ci_tests_mean,trace_ci_tests_lo95,trace_ci_tests_hi95,trace_ci_tests_halfwidth95,trace_ci_n_eff_min_mean,trace_ci_n_eff_min_lo95,trace_ci_n_eff_min_hi95,trace_ci_n_eff_min_halfwidth95,trace_ci_n_eff_median_mean,trace_ci_n_eff_median_lo95,trace_ci_n_eff_median_hi95,trace_ci_n_eff_median_halfwidth95,trace_ci_effective_fraction_mean_mean,trace_ci_effective_fraction_mean_lo95,trace_ci_effective_fraction_mean_hi95,trace_ci_effective_fraction_mean_halfwidth95,runtime_seconds_mean,runtime_seconds_lo95,runtime_seconds_hi95,runtime_seconds_halfwidth95,oracle_separator_coverage_fraction_mean,oracle_separator_coverage_fraction_lo95,oracle_separator_coverage_fraction_hi95,oracle_separator_coverage_fraction_halfwidth95,oracle_pc_dependent_partial_corr_q05_mean,oracle_pc_dependent_partial_corr_q05_lo95,oracle_pc_dependent_partial_corr_q05_hi95,oracle_pc_dependent_partial_corr_q05_halfwidth95
global_whole_skeleton,er_expected_degree_2,20,1.0,complete,0.0,n_inverse_half,20,20,0.95570177200755,0.9313534718992476,0.9800500721158525,0.024348300108302467,0.9470653024194213,0.9174707218442691,0.9766598829945735,0.029594580575152185,0.9498631260422142,0.9288795032849466,0.9708467487994819,0.020983622757267617,0.25,0.04207914368655463,0.45792085631344537,0.20792085631344537,0.9,0.42223424615423244,1.3777657538457677,0.47776575384576764,1.2,0.510822596889539,1.889177403110461,0.6891774031104609,769.25,582.2554017729952,956.2445982270048,186.99459822700476,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,1.0,0.0,4.273309307599959,2.9637560048900746,5.582862610309844,1.3095533027098847,1.0,1.0,1.0,0.0,0.07533304298440661,0.056224751774100475,0.09444133419471276,0.019108291210306143
global_whole_skeleton,er_expected_degree_2,20,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,20,20,0.9914035087719298,0.9815006434703708,1.0013063740734889,0.009902865301559038,0.9129901324044631,0.8758849355211489,0.9500953292877774,0.03710519688331426,0.9488901740025618,0.9272047370338643,0.9705756109712593,0.021685436968697513,0.25,0.04207914368655463,0.45792085631344537,0.20792085631344537,0.15,-0.021455930469841594,0.32145593046984156,0.1714559304698416,1.95,1.0846894495449533,2.8153105504550466,0.8653105504550467,622.4,505.4955214956426,739.3044785043573,116.90447850435737,178.25,165.7204607844259,190.7795392155741,12.52953921557409,359.15,346.9293702325689,371.37062976743107,12.220629767431092,0.37981076729838836,0.37056330995365355,0.3890582246431232,0.00924745734473481,3.598164104500006,2.718241655192466,4.478086553807547,0.8799224493075404,1.0,1.0,1.0,0.0,0.07533304298440663,0.05622475177410049,0.09444133419471276,0.019108291210306137
global_whole_skeleton,er_expected_degree_2,20,1.0,self_masking_logistic_population,0.3,n_inverse_half,20,20,0.9884278711484594,0.9772376857950077,0.9996180565019112,0.011190185353451731,0.9137165346254305,0.8780941587590323,0.9493389104918286,0.03562237586639816,0.9481604884443036,0.9263846705953545,0.9699363062932527,0.02177581784894911,0.3,0.07995724872441184,0.5200427512755881,0.22004275127558812,0.2,0.007930940219671723,0.3920690597803283,0.1920690597803283,1.95,1.0456040243825706,2.8543959756174293,0.9043959756174293,627.3,504.10243542983574,750.4975645701642,123.19756457016422,173.75,159.59925825187764,187.90074174812236,14.150741748122357,359.125,348.455093993685,369.794906006315,10.669906006314989,0.3779469236524735,0.3680505407627868,0.3878433065421602,0.009896382889686695,3.5830918604500313,2.7684317741341657,4.397751946765897,0.8146600863158657,1.0,1.0,1.0,0.0,0.07533304298440663,0.05622475177410049,0.09444133419471276,0.019108291210306137
global_whole_skeleton,er_expected_degree_2,20,1.25,complete,0.0,n_inverse_half,20,20,0.9700817393054739,0.950617296212617,0.9895461823983308,0.019464443092856887,0.9470653024194213,0.9174707218442691,0.9766598829945735,0.029594580575152185,0.9575364315556996,0.9360913071626896,0.9789815559487095,0.02144512439300994,0.3,0.07995724872441184,0.5200427512755881,0.22004275127558812,0.6,0.2158618804393434,0.9841381195606566,0.3841381195606566,1.2,0.510822596889539,1.889177403110461,0.6891774031104609,767.25,577.594575577713,956.905424422287,189.65542442228696,796.0,796.0,796.0,0.0,796.0,796.0,796.0,0.0,1.0,1.0,1.0,0.0,4.698881203749875,3.437032344134245,5.960730063365505,1.2618488596156299,1.0,1.0,1.0,0.0,0.07533304298440663,0.05622475177410049,0.09444133419471276,0.019108291210306137
global_whole_skeleton,er_expected_degree_2,20,1.25,self_masking_gaussian_preserving,0.3,n_inverse_half,20,20,0.9861058897243108,0.9710849203731157,1.001126859075506,0.01502096935119518,0.8996710534570946,0.8654905690406951,0.9338515378734942,0.03418048441639954,0.9394613936321259,0.9180860754766,0.9608367117876517,0.021375318155525846,0.1,-0.04405179483524621,0.24405179483524622,0.14405179483524622,0.25,-0.007463900029069048,0.507463900029069,0.25746390002906905,2.25,1.4062750299985685,3.0937249700014315,0.8437249700014315,597.3,492.020890063262,702.5791099367378,105.27910993673791,143.4,133.06858581400735,153.73141418599266,10.331414185992656,287.275,277.6315733021418,296.91842669785814,9.64342669785816,0.3829849451850311,0.3739418255937053,0.39202806477635693,0.00904311959132581,3.163190405850048,2.5168720456917195,3.8095087660083764,0.6463183601583284,1.0,1.0,1.0,0.0,0.07533304298440663,0.05622475177410049,0.09444133419471276,0.019108291210306137
global_whole_skeleton,er_expected_degree_2,20,1.25,self_masking_logistic_population,0.3,n_inverse_half,20,20,0.9828524743230626,0.9650426813566735,1.0006622672894516,0.01780979296638907,0.8910305868013249,0.8507297133365166,0.9313314602661331,0.04030087346480826,0.9327107243261086,0.9067914508763629,0.9586299977758542,0.02591927344974565,0.15,-0.021455930469841594,0.32145593046984156,0.1714559304698416,0.3,-0.007460512985089707,0.6074605129850896,0.3074605129850897,2.4,1.4348649192710339,3.365135080728966,0.9651350807289661,595.8,487.000718335318,704.5992816646819,108.79928166468196,137.8,127.45386710392425,148.14613289607576,10.346132896075751,290.75,278.58079648843125,302.91920351156875,12.169203511568753,0.38111994371590774,0.3719910809799295,0.390248806451886,0.009128862735978238,3.501859028449803,2.691434999806853,4.312283057092753,0.8104240286429498,1.0,1.0,1.0,0.0,0.07533304298440664,0.0562247517741005,0.09444133419471279,0.019108291210306143
global_whole_skeleton,er_expected_degree_2,50,1.0,complete,0.0,n_inverse_half,20,20,0.9573517202400023,0.9431148969319192,0.9715885435480853,0.014236823308083069,0.9760563876676217,0.9643555125857836,0.9877572627494599,0.011700875081838147,0.9661821505264727,0.9573702055959435,0.9749940954570019,0.00881194493052917,0.0,0.0,0.0,0.0,2.15,1.4833550210206359,2.816644978979364,0.666644978979364,1.35,0.6496224713381213,2.050377528661879,0.7003775286618787,3998.15,3191.2970028567443,4805.002997143256,806.8529971432558,2500.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,0.0,1.0,1.0,1.0,0.0,23.27542848195004,17.49588079434711,29.054976169552972,5.779547687602932,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_gaussian_preserving,0.3,n_inverse_half,20,20,0.9907246400459382,0.9847367589683844,0.996712521123492,0.005987881077553769,0.9583952383523775,0.9420862372004095,0.9747042395043455,0.016309001151967983,0.9739201988819788,0.9651300652928861,0.9827103324710714,0.008790133589092641,0.1,-0.04405179483524621,0.24405179483524622,0.14405179483524622,0.45,0.16694239770849517,0.7330576022915049,0.28305760229150484,2.35,1.3282923419451087,3.3717076580548913,1.0217076580548912,3319.25,2793.7179835257994,3844.7820164742006,525.5320164742006,399.0,391.55964771232726,406.44035228767274,7.440352287672738,957.275,890.9399055409968,1023.6100944590031,66.33509445900313,0.3894003519888806,0.3781913095282126,0.40060939444954863,0.011209042460668006,18.574931425399928,14.516896947089075,22.632965903710783,4.058034478310854,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.0,self_masking_logistic_population,0.3,n_inverse_half,20,20,0.9929201633852797,0.9882190516290861,0.9976212751414733,0.004701111756193588,0.9479046267787947,0.9265752546897651,0.9692339988678244,0.02132937208902963,0.9693386404755792,0.9575917294567052,0.9810855514944531,0.011746911018873929,0.1,-0.04405179483524621,0.24405179483524622,0.14405179483524622,0.35,0.12097224312031257,0.5790277568796873,0.22902775687968738,2.9,1.61245663766704,4.18754336233296,1.28754336233296,3310.15,2784.552915371075,3835.747084628925,525.5970846289251,377.0,366.29096570041065,387.70903429958935,10.709034299589348,958.375,892.0010143450783,1024.7489856549219,66.3739856549218,0.3873326251269077,0.37544237431317906,0.3992228759406363,0.011890250813728631,18.809835902899884,15.072724751746433,22.546947054053334,3.7371111511534503,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.25,complete,0.0,n_inverse_half,20,20,0.9573517202400021,0.9431148969319191,0.9715885435480852,0.014236823308083069,0.9760563876676217,0.9643555125857836,0.9877572627494599,0.011700875081838147,0.9661821505264727,0.9573702055959435,0.9749940954570019,0.00881194493052917,0.0,0.0,0.0,0.0,2.15,1.4833550210206359,2.816644978979364,0.666644978979364,1.35,0.6496224713381215,2.050377528661879,0.7003775286618787,3998.15,3191.2970028567443,4805.002997143256,806.8529971432558,2500.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,0.0,1.0,1.0,1.0,0.0,25.083655742600012,19.17154234158683,30.995769143613195,5.912113401013183,1.0,1.0,1.0,0.0,,,,
global_whole_skeleton,er_expected_degree_2,50,1.25,self_masking_gaussian_preserving,0.3,n_inverse_half,20,20,0.990724640045938,0.9847367589683842,0.9967125211234917,0.005987881077553769,0.9583952383523776,0.9420862372004096,0.9747042395043456,0.016309001151967983,0.9739201988819788,0.9651300652928861,0.9827103324710714,0.008790133589092641,0.1,-0.04405179483524621,0.24405179483524622,0.14405179483524622,0.45,0.16694239770849517,0.7330576022915049,0.28305760229150484,2.35,1.3282923419451087,3.3717076580548913,1.0217076580548912,3319.25,2793.7179835257994,3844.7820164742006,525.5320164742006,399.0,391.55964771232726,406.44035228767274,7.440352287672738,957.275,890.9399055409968,1023.6100944590031,66.33509445900313,0.38940035198888057,0.37819130952821256,0.4006093944495486,0.011209042460668006,19.904584790599927,16.10158735684888,23.707582224350972,3.8029974337510453,1.0,1.0,1.0,0.0,,,,
