evaluation_scope,topology,p,missingness_mode,missing_rate_target,alpha_schedule,contrast,left,right,paired_seeds,precision_delta_mean,precision_delta_lo95,precision_delta_hi95,precision_delta_halfwidth95,precision_paired_n,recall_delta_mean,recall_delta_lo95,recall_delta_hi95,recall_delta_halfwidth95,recall_paired_n,f1_delta_mean,f1_delta_lo95,f1_delta_hi95,f1_delta_halfwidth95,f1_paired_n,exact_recovery_delta_mean,exact_recovery_delta_lo95,exact_recovery_delta_hi95,exact_recovery_delta_halfwidth95,exact_recovery_paired_n,fp_delta_mean,fp_delta_lo95,fp_delta_hi95,fp_delta_halfwidth95,fp_paired_n,fn_delta_mean,fn_delta_lo95,fn_delta_hi95,fn_delta_halfwidth95,fn_paired_n,trace_ci_tests_delta_mean,trace_ci_tests_delta_lo95,trace_ci_tests_delta_hi95,trace_ci_tests_delta_halfwidth95,trace_ci_tests_paired_n,trace_ci_n_eff_min_delta_mean,trace_ci_n_eff_min_delta_lo95,trace_ci_n_eff_min_delta_hi95,trace_ci_n_eff_min_delta_halfwidth95,trace_ci_n_eff_min_paired_n,trace_ci_n_eff_median_delta_mean,trace_ci_n_eff_median_delta_lo95,trace_ci_n_eff_median_delta_hi95,trace_ci_n_eff_median_delta_halfwidth95,trace_ci_n_eff_median_paired_n,trace_ci_effective_fraction_mean_delta_mean,trace_ci_effective_fraction_mean_delta_lo95,trace_ci_effective_fraction_mean_delta_hi95,trace_ci_effective_fraction_mean_delta_halfwidth95,trace_ci_effective_fraction_mean_paired_n,runtime_seconds_delta_mean,runtime_seconds_delta_lo95,runtime_seconds_delta_hi95,runtime_seconds_delta_halfwidth95,runtime_seconds_paired_n,gamma
global_whole_skeleton,small_world_k2,75,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.026326205440129515,0.018493736960732934,0.034158673919526095,0.007832468479396578,20,-0.0013333333333333196,-0.0032540239311365828,0.0005873572644699435,0.0019206905978032631,20,0.012732013745737814,0.008360782614426583,0.017103244877049045,0.00437123113131123,20,0.6,0.32001363798318483,0.8799863620168151,0.27998636201681515,20,-2.05,-2.6663254915057646,-1.433674508494235,0.6163254915057649,20,0.1,-0.04405179483524621,0.24405179483524622,0.14405179483524622,20,-125.9,-165.2928619781574,-86.50713802184262,39.39286197815738,20,-3256.05,-3295.9634326484124,-3216.136567351588,39.91343264841238,20,-2132.675,-2134.760125887334,-2130.589874112666,2.0851258873341445,20,-0.5509938322177973,-0.5526774202892263,-0.5493102441463683,0.0016835880714290196,20,-0.6355562941000019,-2.0469883788080274,0.7758757906080234,1.4114320847080253,20,1.25
global_whole_skeleton,small_world_k2,100,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.024078590464276694,0.016512317939928002,0.031644862988625386,0.007566272524348691,20,0.0,0.0,0.0,0.0,20,0.01226492825825643,0.008385164996710376,0.016144691519802485,0.003879763261546054,20,0.75,0.5420791436865546,0.9579208563134454,0.20792085631344537,20,-2.5,-3.2962762564096124,-1.7037237435903876,0.7962762564096125,20,0.0,0.0,0.0,0.0,20,-235.7,-298.7989797730476,-172.60102022695233,63.09897977304765,20,-3999.6,-4058.996677426685,-3940.203322573315,59.39667742668519,20,-2564.075,-2566.6093326390896,-2561.54066736091,2.5343326390899423,20,-0.5454465086477863,-0.5469360200696056,-0.543956997225967,0.0014895114218193082,20,-3.3429912442998555,-4.462197838860042,-2.2237846497396694,1.1192065945601863,20,1.0
global_whole_skeleton,small_world_k2,100,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.028795919380485903,0.021554754085154275,0.03603708467581753,0.007241165295331626,20,0.0,0.0,0.0,0.0,20,0.01469216506391025,0.010950423321943362,0.01843390680587714,0.0037417417419668897,20,0.75,0.5420791436865546,0.9579208563134454,0.20792085631344537,20,-3.0,-3.7742551327111844,-2.2257448672888156,0.7742551327111845,20,0.0,0.0,0.0,0.0,20,-204.75,-249.8205086532434,-159.6794913467566,45.07050865324339,20,-4739.95,-4809.960337308184,-4669.939662691816,70.01033730818365,20,-3048.0,-3050.9599830041175,-3045.0400169958825,2.9599830041173534,20,-0.5450048732984959,-0.5466688530687472,-0.5433408935282446,0.0016639797702513144,20,-1.1896561242996548,-3.032398468905411,0.6530862203061012,1.842742344605756,20,1.25
target_restriction_of_global,er_expected_degree_2,20,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.019166666666666676,-0.0066449395543493675,0.04497827288768272,0.025811606221016043,20,-0.030416666666666658,-0.04965168718423424,-0.011181646149099073,0.019235020517567585,20,-0.006519841269841254,-0.028001008800527923,0.014961326260845417,0.02148116753068667,20,1.1102230246251566e-17,-0.0607375696952877,0.06073756969528773,0.060737569695287714,20,-0.06,-0.11126840952671613,-0.008731590473283868,0.05126840952671613,20,0.1,0.03739314617575362,0.1626068538242464,0.06260685382424638,20,-141.95,-213.44567181954628,-70.4543281804537,71.49567181954629,20,-826.25,-840.4007417481224,-812.0992582518776,14.150741748122362,20,-640.875,-651.544906006315,-630.205093993685,10.669906006315005,20,-0.6220530763475265,-0.6319494592372131,-0.6121566934578399,0.009896382889686686,20,-0.690217625999985,-1.3265305484875904,-0.05390470351237964,0.6363129224876054,20,1.0
target_restriction_of_global,er_expected_degree_2,20,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,-0.0008333333333333248,-0.025722796979047634,0.024056130312380984,0.02488946364571431,20,-0.04475,-0.06432071742429493,-0.025179282575705068,0.01957071742429493,20,-0.029287518037518046,-0.0489244933739693,-0.009650542701066796,0.01963697533645125,20,-0.06999999999999999,-0.13279072163224925,-0.007209278367750732,0.06279072163224926,20,-0.015000000000000008,-0.0681995758161625,0.03819957581616248,0.053199575816162484,20,0.14,0.07666087737359477,0.20333912262640524,0.06333912262640524,20,-171.45,-258.9262653823507,-83.97373461764924,87.47626538235075,20,-658.2,-668.5461328960758,-647.8538671039242,10.34613289607576,20,-505.25,-517.4192035115688,-493.08079648843125,12.16920351156873,20,-0.6188800562840923,-0.6280089190200705,-0.609751193548114,0.009128862735978223,20,-1.1970236452051313,-1.7302833691142394,-0.6637639212960231,0.5332597239091081,20,1.25
target_restriction_of_global,er_expected_degree_2,50,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.027083333333333348,0.010112562204702844,0.04405410446196385,0.016970771128630505,20,-0.02372619047619049,-0.039636002078644594,-0.007816378873736388,0.015909811602454103,20,0.0033921911421911422,-0.012940542746913029,0.019724925031295314,0.01633273388910417,20,-0.010000000000000014,-0.06661152045830099,0.046611520458300956,0.05661152045830097,20,-0.065,-0.1086798783640378,-0.02132012163596221,0.04367987836403779,20,0.09000000000000001,0.029452532710592526,0.1505474672894075,0.060547467289407485,20,-688.0,-980.1832619629963,-395.81673803700374,292.18326196299626,20,-2123.0,-2133.7090342995893,-2112.2909657004107,10.709034299589332,20,-1541.625,-1607.9989856549219,-1475.2510143450781,66.37398565492175,20,-0.6126673748730923,-0.6245576256868209,-0.6007771240593637,0.011890250813728631,20,-4.465592859945076,-7.1300340682354815,-1.801151651654671,2.664441208290405,20,1.0
target_restriction_of_global,er_expected_degree_2,50,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.027083333333333348,0.010112562204702844,0.04405410446196385,0.016970771128630505,20,-0.02372619047619049,-0.039636002078644594,-0.007816378873736388,0.015909811602454103,20,0.0033921911421911422,-0.012940542746913029,0.019724925031295314,0.01633273388910417,20,-0.010000000000000014,-0.06661152045830097,0.04661152045830095,0.056611520458300965,20,-0.06500000000000002,-0.10867987836403781,-0.021320121635962225,0.04367987836403779,20,0.09,0.029452532710592512,0.1505474672894075,0.060547467289407485,20,-688.0,-980.1832619629963,-395.81673803700374,292.18326196299626,20,-2123.0,-2133.7090342995893,-2112.2909657004107,10.709034299589332,20,-1541.625,-1607.9989856549219,-1475.2510143450781,66.37398565492175,20,-0.6126673748730924,-0.624557625686821,-0.6007771240593638,0.011890250813728631,20,-5.802654508820059,-8.333236100196157,-3.2720729174439622,2.530581591376097,20,1.25
target_restriction_of_global,er_expected_degree_2,75,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.0396309523809524,0.022983755073584574,0.05627814968832022,0.016647197307367825,20,-0.0033531746031745966,-0.0067577317691384685,5.138256278927524e-05,0.003404557165963872,20,0.022118501596442797,0.01102968685458557,0.03320731633830003,0.011088814741857227,20,0.075,0.027283786705710508,0.12271621329428949,0.04771621329428949,20,-0.10500000000000002,-0.14651480645833054,-0.06348519354166951,0.04151480645833051,20,0.02,0.0007930940219671688,0.039206905978032836,0.01920690597803283,20,-1106.05,-1490.6122522490869,-721.4877477509131,384.5622522490869,20,-3190.35,-3197.90303335544,-3182.7969666445597,7.553033355440102,20,-2229.3,-2336.3338225307243,-2122.266177469276,107.03382253072428,20,-0.6004762687609935,-0.6096993606247211,-0.5912531768972659,0.009223091863727552,20,-8.568026523915016,-11.884814630260516,-5.251238417569516,3.3167881063455003,20,1.0
target_restriction_of_global,er_expected_degree_2,75,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.028797619047619055,0.009120067470732372,0.04847517062450574,0.019677551576886682,20,-0.006269841269841264,-0.012929262756071525,0.00038958021638899835,0.006659421486230262,20,0.013949670427611627,-0.0002760058684683625,0.028175346723691617,0.01422567629607999,20,0.04499999999999999,-0.010739337948672885,0.10073933794867287,0.055739337948672876,20,-0.08,-0.1270471191837923,-0.03295288081620769,0.04704711918379231,20,0.03,0.00326511834382048,0.056734881656179514,0.02673488165617952,20,-1040.65,-1411.1090424542988,-670.1909575457014,370.45904245429875,20,-3529.55,-3538.318214224458,-3520.781785775542,8.768214224458124,20,-2471.65,-2591.740620448883,-2351.559379551117,120.09062044888277,20,-0.6010974892781501,-0.6106220044208877,-0.5915729741354125,0.009524515142737501,20,-5.7808442064951935,-9.039445428040636,-2.5222429849497514,3.258601221545442,20,1.25
target_restriction_of_global,er_expected_degree_2,100,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.029880952380952387,0.013058099570765758,0.046703805191139015,0.01682285281018663,20,-0.00367857142857142,-0.0073394360342257416,-1.7706822917098325e-05,0.0036608646056543216,20,0.01760744810744814,0.006934149883313961,0.028280746331582316,0.010673298224134178,20,0.049999999999999996,0.008415828737310928,0.09158417126268906,0.04158417126268907,20,-0.075,-0.11481381282048063,-0.035186187179519365,0.03981381282048063,20,0.025,-0.0007463900029069104,0.05074639000290691,0.025746390002906912,20,-1348.45,-1814.5340158441054,-882.3659841558948,466.08401584410524,20,-4249.1,-4256.695080698523,-4241.5049193014775,7.595080698523126,20,-2841.625,-2986.1731758924043,-2697.0768241075957,144.54817589240415,20,-0.5903714066689448,-0.5987981119737059,-0.5819447013641837,0.008426705304761115,20,-10.185620307064836,-15.598077693677528,-4.773162920452143,5.412457386612693,20,1.0
target_restriction_of_global,er_expected_degree_2,100,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.039880952380952385,0.018545518197466495,0.06121638656443827,0.02133543418348589,20,-0.00367857142857142,-0.0073394360342257416,-1.7706822917098325e-05,0.0036608646056543216,20,0.024274114774114803,0.009451141007459536,0.03909708854077007,0.014822973766655267,20,0.06999999999999999,0.015041728284305264,0.12495827171569472,0.05495827171569473,20,-0.095,-0.1464367791409525,-0.04356322085904753,0.051436779140952474,20,0.025,-0.0007463900029069104,0.05074639000290691,0.025746390002906912,20,-1351.85,-1839.2458004376774,-864.4541995623224,487.39580043767756,20,-5052.9,-5062.182247778272,-5043.617752221728,9.282247778271984,20,-3379.425,-3553.226096856702,-3205.6239031432983,173.80109685670203,20,-0.5904706628230292,-0.5992146844612061,-0.5817266411848523,0.008744021638176907,20,-12.898162305354878,-17.707711565552522,-8.088613045157237,4.809549260197642,20,1.25
target_restriction_of_global,er_expected_degree_2,150,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.0316666666666667,0.012872679451169166,0.050460653882164225,0.01879398721549753,20,-0.005892857142857149,-0.012200224977840755,0.0004145106921264576,0.006307367834983607,20,0.017517316017316053,0.00291293533792783,0.032121696696704276,0.014604380679388223,20,0.059999999999999984,0.013445534383500483,0.10655446561649948,0.0465544656164995,20,-0.065,-0.1086798783640378,-0.02132012163596221,0.04367987836403779,20,0.025,-0.0007463900029069104,0.05074639000290691,0.025746390002906912,20,-2505.45,-3373.3186676093273,-1637.581332390672,867.8686676093278,20,-6375.3,-6387.308253006472,-6363.291746993528,12.00825300647155,20,-4244.25,-4461.625854171858,-4026.874145828142,217.37585417185804,20,-0.5841042359077375,-0.59159822368454,-0.5766102481309351,0.0074939877768024155,20,-22.42682400634505,-30.017631086771594,-14.836016925918509,7.590807080426542,20,1.0
target_restriction_of_global,er_expected_degree_2,150,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.029583333333333333,0.01109534390417951,0.048071322762487156,0.018487989429153823,20,-0.0051785714285714265,-0.011056335022620333,0.0006991921654774793,0.005877763594048906,20,0.016511904761904818,0.0027447789488223764,0.030279030574987258,0.013767125813082442,20,0.05500000000000001,0.0035632208590475334,0.10643677914095248,0.051436779140952474,20,-0.07,-0.11580555137593751,-0.02419444862406251,0.045805551375937496,20,0.02,0.0007930940219671688,0.039206905978032836,0.01920690597803283,20,-2211.35,-3006.2465371284616,-1416.4534628715382,794.8965371284615,20,-8384.1,-8397.649805150098,-8370.550194849902,13.54980515009812,20,-5641.425,-5936.431302555762,-5346.418697444238,295.0063025557623,20,-0.5852564582999343,-0.5931756753251947,-0.577337241274674,0.00791921702526032,20,-26.150660066694947,-37.42095398265232,-14.880366150737576,11.270293915957371,20,1.25
target_restriction_of_global,random_regular_d2,20,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.0033333333333333435,-0.0014683931611748774,0.008135059827841564,0.004801726494508221,20,-0.0025000000000000022,-0.007732560136020779,0.0027325601360207747,0.005232560136020777,20,0.00033333333333331885,-0.0022425491536274544,0.002909215820294092,0.002575882486960773,20,0.004999999999999999,-0.0054651202720415425,0.015465120272041541,0.010465120272041542,20,-0.01,-0.024405179483524622,0.004405179483524622,0.014405179483524622,20,0.005,-0.005465120272041545,0.015465120272041544,0.010465120272041545,20,-24.45,-38.066493313962226,-10.833506686037776,13.616493313962224,20,-727.6,-745.87459134018,-709.32540865982,18.274591340180013,20,-545.425,-560.354291812599,-530.495708187401,14.929291812598995,20,-0.578250243861253,-0.5822746553579761,-0.57422583236453,0.004024411496723097,20,-0.08745155214510754,-0.27264570014344025,0.09774259585322519,0.18519414799833273,20,1.0
target_restriction_of_global,random_regular_d2,20,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.0,-0.010122928282547948,0.010122928282547948,0.010122928282547948,20,-0.0025000000000000022,-0.007732560136020779,0.0027325601360207747,0.005232560136020777,20,-0.0016666666666666607,-0.00867089916354063,0.005337565830207308,0.007004232496873969,20,-0.0050000000000000044,-0.03712136104573992,0.02712136104573991,0.03212136104573991,20,0.0,-0.030368784847643857,0.030368784847643857,0.030368784847643857,20,0.005,-0.005465120272041545,0.015465120272041544,0.010465120272041545,20,-29.35,-42.12771359120139,-16.57228640879861,12.777713591201392,20,-583.65,-597.577717889868,-569.7222821101319,13.927717889868083,20,-434.9,-446.08364261779997,-423.7163573822,11.183642617799977,20,-0.5765909120240359,-0.580349571371549,-0.5728322526765228,0.003758659347513078,20,-0.13052122716996672,-0.3371634049253409,0.07612095058540747,0.2066421777553742,20,1.25
target_restriction_of_global,random_regular_d2,50,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.006666666666666677,-0.0014946990314776056,0.014828032364810959,0.008161365698144282,20,-0.0025000000000000022,-0.007732560136020779,0.0027325601360207747,0.005232560136020777,20,0.0023333333333333205,-0.003929397690505957,0.0085960643571726,0.006262731023839278,20,0.014999999999999996,-0.012479135857847368,0.042479135857847364,0.027479135857847364,20,-0.02,-0.04448409709443282,0.0044840970944328255,0.024484097094432826,20,0.005,-0.005465120272041545,0.015465120272041544,0.010465120272041545,20,-28.1,-55.953697507767764,-0.246302492232239,27.853697507767762,20,-1829.75,-1874.0387042140326,-1785.4612957859674,44.288704214032485,20,-1292.15,-1295.2923805713465,-1289.0076194286537,3.142380571346473,20,-0.5559988797827311,-0.5582061559620611,-0.5537916036034011,0.002207276179330022,20,0.076282803800069,-0.6157574381942775,0.7683230457944156,0.6920402419943465,20,1.0
target_restriction_of_global,random_regular_d2,50,,,n_inverse_half,logistic_minus_complete,complete,self_masking_logistic_population,20,0.006666666666666677,-0.0014946990314776056,0.014828032364810959,0.008161365698144282,20,-0.0025000000000000022,-0.007732560136020779,0.0027325601360207747,0.005232560136020777,20,0.0023333333333333205,-0.003929397690505957,0.0085960643571726,0.006262731023839278,20,0.014999999999999996,-0.012479135857847368,0.042479135857847364,0.027479135857847364,20,-0.02,-0.04448409709443282,0.0044840970944328255,0.024484097094432826,20,0.005,-0.005465120272041545,0.015465120272041544,0.010465120272041545,20,-28.1,-55.95369750776776,-0.24630249223224254,27.85369750776776,20,-1829.75,-1874.0387042140326,-1785.4612957859674,44.288704214032485,20,-1292.15,-1295.2923805713465,-1289.0076194286537,3.142380571346473,20,-0.5559988797827311,-0.5582061559620611,-0.5537916036034011,0.002207276179330022,20,-0.20635591981498122,-0.8332726305993294,0.42056079096936694,0.6269167107843482,20,1.25
